PID IS 426
COMMAND
stress
1695941348 1.9
1695941349 1.9
1695941350 1.9
1695941351 1.9
1695941352 1.9
1695941353 1.9
1695941354 1.9
1695941355 1.9
1695941356 1.9
1695941357 1.9
1695941358 1.9
1695941360 1.9
1695941361 1.9
1695941362 1.9
1695941363 1.9
1695941364 1.9
1695941365 1.9
1695941366 1.9
1695941367 1.9
1695941368 1.8
1695941369 1.8
1695941370 1.8
1695941371 1.8
1695941372 1.8
1695941373 1.8
1695941374 1.8
1695941375 1.8
1695941376 1.8
1695941377 1.8
1695941378 1.8
1695941379 1.8
1695941380 1.8
1695941381 1.8
1695941382 1.8
1695941383 1.8
1695941384 1.8
1695941385 1.8
1695941386 1.8
1695941387 1.8
1695941388 1.8
1695941389 1.8
1695941390 1.8
1695941391 1.8
1695941392 1.8
1695941393 1.8
1695941394 1.8
1695941395 1.8
1695941396 1.8
1695941398 1.8
1695941399 1.7
1695941400 1.7
1695941401 1.7
1695941402 1.7
1695941403 1.7
1695941404 1.7
1695941405 1.7
1695941406 1.7
1695941407 1.7
1695941408 1.7
1695941409 1.7
1695941410 1.7
1695941411 1.7
1695941412 1.7
1695941413 1.7
1695941414 1.7
1695941415 1.7
1695941416 1.7
1695941417 1.7
1695941418 1.7
1695941419 1.7
1695941420 1.7
1695941421 1.7
1695941422 1.7
1695941423 1.7
1695941424 1.7
1695941425 1.7
1695941426 1.7
1695941427 1.7
1695941428 1.7
1695941429 1.7
1695941430 1.7
1695941431 1.7
1695941432 1.6
1695941433 1.6
1695941434 1.6
1695941435 1.6
1695941436 1.6
1695941437 1.6
1695941438 1.6
1695941439 1.6
1695941440 1.6
1695941441 1.6
1695941442 1.6
1695941443 1.6
1695941444 1.6
1695941445 1.6
1695941446 1.6
1695941447 1.6
1695941448 1.6
1695941449 1.6
1695941450 1.6
1695941451 1.6
1695941452 1.6
1695941453 1.6
1695941454 1.6
1695941455 1.6
1695941456 1.6
1695941457 1.6
1695941458 1.6
1695941459 1.6
1695941460 1.6
1695941462 1.6
1695941463 1.6
1695941464 1.6
1695941465 1.6
1695941466 1.6
1695941467 1.6
1695941468 1.6
1695941469 1.6
1695941470 1.6
1695941471 1.5
1695941472 1.5
1695941473 1.5
1695941474 1.5
1695941475 1.5
1695941476 1.5
1695941477 1.5
1695941478 1.5
1695941479 1.5
1695941480 1.5
1695941481 1.5
1695941482 1.5
1695941483 1.5
1695941484 1.5
1695941485 1.5
1695941486 1.5
1695941487 1.5
1695941488 1.5
1695941489 1.5
1695941490 1.5
1695941491 1.5
1695941492 1.5
1695941493 1.5
1695941494 1.5
1695941495 1.5
1695941496 1.5
1695941497 1.5
1695941498 1.5
1695941499 1.5
1695941500 1.5
1695941501 1.5
1695941502 1.5
1695941503 1.5
1695941504 1.5
1695941505 1.5
1695941506 1.5
1695941507 1.5
1695941508 1.5
1695941509 1.5
1695941510 1.5
1695941511 1.5
1695941512 1.5
1695941513 1.5
1695941515 1.4
1695941516 1.4
1695941517 1.4
1695941518 1.4
1695941519 1.4
1695941520 1.4
1695941521 1.4
1695941522 1.4
1695941523 1.4
1695941524 1.4
1695941525 1.4
1695941526 1.4
1695941527 1.4
1695941528 1.4
1695941529 1.4
1695941530 1.4
1695941531 1.4
1695941532 1.4
1695941533 1.4
1695941534 1.4
1695941535 1.4
1695941536 1.4
1695941537 1.4
1695941538 1.4
1695941539 1.4
1695941540 1.4
1695941541 1.4
1695941542 1.4
1695941543 1.4
1695941544 1.4
1695941545 1.4
1695941546 1.4
1695941547 1.4
1695941548 1.4
1695941549 1.4
1695941550 1.4
1695941551 1.4
1695941552 1.4
1695941553 1.4
1695941554 1.4
1695941555 1.4
1695941556 1.4
1695941557 1.4
1695941558 1.4
1695941559 1.4
1695941561 1.4
1695941562 1.4
1695941563 1.4
1695941564 1.3
1695941565 1.3
1695941566 1.3
1695941567 1.3
1695941568 1.3
1695941569 1.3
1695941570 1.3
1695941571 1.3
1695941572 1.3
1695941573 1.3
1695941574 1.3
1695941575 1.3
1695941576 1.3
1695941577 1.3
1695941578 1.3
1695941579 1.3
1695941580 1.3
1695941581 1.3
1695941582 1.3
1695941583 1.3
1695941584 1.3
1695941585 1.3
1695941586 1.3
1695941587 1.3
1695941588 1.3
1695941589 1.3
1695941590 1.3
1695941591 1.3
1695941592 1.3
1695941593 1.3
1695941594 1.3
1695941596 1.3
1695941597 1.3
1695941598 1.3
1695941599 1.3
1695941600 1.3
1695941601 1.3
1695941602 1.3
1695941603 1.3
1695941604 1.3
1695941605 1.3
1695941606 1.3
1695941607 1.3
1695941608 1.3
1695941609 1.3
1695941610 1.3
1695941611 1.3
1695941612 1.3
1695941613 1.3
1695941614 1.3
1695941615 1.3
1695941616 1.3
1695941617 1.3
1695941618 1.3
1695941619 1.3
1695941620 1.2
1695941621 1.2
1695941622 1.2
1695941623 1.2
1695941624 1.2
1695941625 1.2
1695941626 1.2
1695941627 1.2
1695941629 1.2
1695941630 1.2
1695941631 1.2
1695941632 1.2
1695941633 1.2
1695941634 1.2
1695941635 1.2
1695941636 1.2
1695941637 1.2
1695941638 1.2
1695941639 1.2
1695941640 1.2
1695941641 1.2
1695941642 1.2
1695941643 1.2
1695941644 1.2
1695941645 1.2
1695941646 1.2
1695941647 1.2
1695941648 1.2
1695941649 1.2
1695941650 1.2
1695941651 1.2
1695941652 1.2
1695941653 1.2
1695941654 1.2
1695941655 1.2
1695941656 1.2
1695941657 1.2
1695941658 1.2
1695941659 1.2
1695941660 1.2
1695941662 1.2
1695941663 1.2
1695941664 1.2
1695941665 1.2
1695941666 1.2
1695941667 1.2
1695941668 1.2
1695941669 1.2
1695941670 1.2
1695941671 1.2
1695941672 1.2
1695941673 1.2
1695941674 1.2
1695941675 1.2
1695941676 1.2
1695941677 1.2
1695941678 1.2
1695941679 1.2
1695941680 1.2
1695941681 1.2
1695941682 1.2
1695941683 1.2
1695941684 1.2
1695941685 1.2
1695941686 1.2
1695941687 1.1
1695941688 1.1
1695941689 1.1
1695941690 1.1
1695941691 1.1
1695941692 1.1
1695941693 1.1
1695941695 1.1
1695941696 1.1
1695941697 1.1
1695941698 1.1
1695941699 1.1
1695941700 1.1
1695941701 1.1
1695941702 1.1
1695941703 1.1
1695941704 1.1
1695941705 1.1
1695941706 1.1
1695941707 1.1
1695941708 1.1
1695941709 1.1
1695941710 1.1
1695941711 1.1
1695941712 1.1
1695941713 1.1
1695941714 1.1
1695941715 1.1
1695941716 1.1
1695941717 1.1
1695941718 1.1
1695941719 1.1
1695941720 1.1
1695941721 1.1
1695941722 1.1
1695941723 1.1
1695941724 1.1
1695941725 1.1
1695941726 1.1
1695941727 1.1
1695941728 1.1
1695941729 1.1
1695941731 1.1
1695941732 1.1
1695941733 1.1
1695941734 1.1
1695941735 1.1
1695941736 1.1
1695941737 1.1
1695941738 1.1
1695941739 1.1
1695941740 1.1
1695941741 1.1
1695941742 1.1
1695941743 1.1
1695941744 1.1
1695941745 1.1
1695941746 1.1
1695941747 1.1
1695941748 1.1
1695941749 1.1
1695941750 1.1
1695941751 1.1
1695941752 1.1
1695941753 1.1
1695941754 1.1
1695941755 1.1
1695941756 1.1
